ID	Hits	Length	Normalized	Product
PF3D7_0502700	3	1188	0.00252525252525	conservedPlasmodiumprotein,unknownfunction
PF3D7_0502800	1	414	0.0024154589372	DnaJprotein,putative
PF3D7_0503100	2	1614	0.00123915737299	4-diphosphocytidyl-2c-methyl-D-erythritolkinase(CMK),putative
PF3D7_0503200	6	2940	0.00204081632653	conservedPlasmodiumprotein,unknownfunction
PF3D7_0503300	2	927	0.00215749730313	Ser/Arg-richsplicingfactor,putative
PF3D7_0503600	1	2406	0.000415627597672	myosinB(MyoB)
PF3D7_0503800	2	363	0.00550964187328	60SribosomalproteinL31,putative
PF3D7_0503900	1	1989	0.000502765208648	conservedPlasmodiumprotein,unknownfunction
PF3D7_0504000	9	7182	0.00125313283208	cationtransportingP-ATPase(ATPase3)
PF3D7_0504100	1	444	0.00225225225225	AN1-likezincfingerfamilyprotein
PF3D7_0504300	1	675	0.00148148148148	conservedPlasmodiumprotein,unknownfunction
PF3D7_0504400	1	2268	0.000440917107584	ATP-dependenthelicase,putative
PF3D7_0504700	3	7050	0.000425531914894	conservedPlasmodiumprotein,unknownfunction
PF3D7_0504800	23	16920	0.00135933806147	conservedPlasmodiumprotein,unknownfunction
PF3D7_0505000	38	8928	0.00425627240143	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0505100	5	8265	0.000604960677556	conservedPlasmodiumprotein,unknownfunction
PF3D7_0505200	2	1698	0.00117785630153	actin-likeprotein,putative(ALP2b)
PF3D7_0505400	2	2223	0.000899685110211	conservedPlasmodiumprotein,unknownfunction
PF3D7_0505500	9	4053	0.00222057735011	DNArepairprotein,putative
PF3D7_0505600	10	1002	0.00998003992016	conservedPlasmodiumprotein,unknownfunction
PF3D7_0505700	2	2775	0.000720720720721	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0505800	1	303	0.003300330033	smallubiquitin-relatedmodifier,putative(SUMO)
PF3D7_0506100	1	615	0.00162601626016	60SribosomalsubunitproteinL24-2,putative
PF3D7_0506500	7	11943	0.00058611739094	conservedPlasmodiumprotein,unknownfunction
PF3D7_0506800	6	2790	0.00215053763441	transcriptionfactor25,putative(TCF25)
PF3D7_0506900	8	2280	0.00350877192982	rhomboidproteaseROM4(ROM4)
PF3D7_0507100	1	1236	0.000809061488673	60SribosomalproteinL4,putative
PF3D7_0507300	1	2682	0.000372856077554	conservedPlasmodiumprotein,unknownfunction
PF3D7_0507500	5	2067	0.00241896468312	subtilisin-likeprotease1(SUB1)
PF3D7_0507600	1	1959	0.000510464522716	celldifferentiationprotein,putative(CAF40)
PF3D7_0507700	1	1596	0.00062656641604	nuclearproteinlocalizationprotein4,putative(NPL4)
PF3D7_0507800	28	4584	0.00610820244328	conservedPlasmodiumprotein,unknownfunction
PF3D7_0508100	8	5025	0.001592039801	SETdomainprotein,putative(SET9)
PF3D7_0508400	1	1101	0.000908265213442	transcriptionfactorIIb,putative
PF3D7_0508500	19	7821	0.00242935685974	guanidinenucleotideexchangefactor(RCC1)
PF3D7_0508600	2	789	0.00253485424588	conservedPlasmodiumprotein,unknownfunction
PF3D7_0508700	13	4473	0.00290632684999	Pre-mRNA-processingATP-dependentRNAhelicaseprp5,putative(PRP5)
PF3D7_0508900	60	9405	0.00637958532695	conservedPlasmodiumprotein,unknownfunction
PF3D7_0509100	31	5127	0.00604642090891	chromosomecondensationprotein,putative
PF3D7_0509300	1	348	0.00287356321839	conservedPlasmodiumprotein,unknownfunction
PF3D7_0509400	24	8745	0.00274442538593	RNApolymeraseI(RNAPI)
PF3D7_0509500	2	1335	0.00149812734082	conservedPlasmodiumprotein,unknownfunction
PF3D7_0509600	1	2169	0.000461041954818	asparagine-tRNAligase,putative
PF3D7_0509800	39	4680	0.00833333333333	phosphatidylinositol4-kinase
PF3D7_0509900	1	945	0.0010582010582	conservedPlasmodiumprotein,unknownfunction
PF3D7_0510000	12	2349	0.00510855683269	conservedPlasmodiumprotein,unknownfunction
PF3D7_0510100	6	7608	0.000788643533123	conservedPlasmodiumprotein,unknownfunction
PF3D7_0510200	6	2244	0.00267379679144	peptidyl-prolylcis-transisomerase(CYP87)
PF3D7_0510300	1	741	0.00134952766532	conservedPlasmodiumprotein,unknownfunction
PF3D7_0510400	5	1320	0.00378787878788	conservedPlasmodiumprotein,unknownfunction
PF3D7_0510500	2	2520	0.000793650793651	topoisomeraseI
PF3D7_0510800	4	1929	0.00207361327112	conservedPlasmodiumprotein,unknownfunction
PF3D7_0510900	1	158	0.00632911392405	smallnucleolarRNAsnoR04
PF3D7_0511300	11	4254	0.0025858015985	MORNrepeatprotein,putative
PF3D7_0511400	2	1146	0.00174520069808	conservedPlasmodiumprotein,unknownfunction
PF3D7_0511500	104	30186	0.00344530577089	RNApseudouridylatesynthase,putative
PF3D7_0511700	1	540	0.00185185185185	kinasebindingproteinCGI-121,putative
PF3D7_0511800	6	1815	0.00330578512397	myo-inositol1-phosphatesynthase,putative
PF3D7_0512000	1	360	0.00277777777778	prefoldinsubunit,putative
PF3D7_0512200	2	1968	0.0010162601626	glutathionesynthetase(GS)
PF3D7_0512500	1	2454	0.00040749796251	conservedPlasmodiumprotein,unknownfunction
PF3D7_0512700	9	846	0.0106382978723	orotatephosphoribosyltransferase(OPRT)
PF3D7_0512800	3	4935	0.000607902735562	conservedPlasmodiumprotein,unknownfunction
PF3D7_0513200	8	8292	0.000964785335263	conservedPlasmodiumprotein,unknownfunction
PF3D7_0513600	6	3342	0.00179533213645	deoxyribodipyrimidinephoto-lyase,putative
PF3D7_0513800	1	624	0.00160256410256	RabGTPase1a(RAB1a)
PF3D7_0513900	2	747	0.00267737617135	conservedPlasmodiumprotein,unknownfunction
PF3D7_0514000	2	1263	0.00158353127474	tubulin-tyrosineligase,putative(TTL)
PF3D7_0514100	10	4326	0.00231160425335	ATP-dependentDNAhelicaseUvrD(UvrD)
PF3D7_0514200	2	2604	0.000768049155146	conservedPlasmodiumprotein,unknownfunction
PF3D7_0514300	6	3387	0.00177147918512	aspartate--tRNAligase,putative
PF3D7_0514600	1	711	0.0014064697609	ribose5-phosphateepimerase,putative
PF3D7_0514700	2	4683	0.000427076660261	conservedPlasmodiumprotein,unknownfunction
PF3D7_0514800	1	2712	0.000368731563422	kinase,putative
PF3D7_0514900	7	1317	0.00531511009871	conservedPlasmodiumprotein,unknownfunction
PF3D7_0515000	2	2547	0.000785237534354	RNAbindingprotein,putative
PF3D7_0515300	21	6402	0.00328022492971	phosphatidylinositol3-kinase(PI3K)
PF3D7_0515500	2	2883	0.000693721817551	aminoacidtransporter,putative
PF3D7_0515600	8	3753	0.00213162803091	conservedPlasmodiumprotein,unknownfunction
PF3D7_0515700	2	1371	0.00145878920496	glideosome-associatedprotein40,putative(GAP40)
PF3D7_0515900	2	987	0.00202634245187	proteinphosphatase,putative
PF3D7_0516000	2	3255	0.000614439324117	RAPprotein,putative
PF3D7_0516100	3	7203	0.000416493127863	cation-transportingATPase1(ATPase1)
PF3D7_0516300	1	2046	0.000488758553275	tRNApseudouridinesynthase,putative
PF3D7_0516400	4	1008	0.00396825396825	phosducin-likeprotein,putative(PhLP3)
PF3D7_0516600	3	4833	0.000620732464308	translationinitiationfactorIF-2,sporozoitesurfaceantigenMB2(MB2)
PF3D7_0516700	3	3999	0.000750187546887	ubiquitincarboxyl-terminalhydrolase2,putative
PF3D7_0516800	16	7137	0.00224183830741	transcriptionfactorwithAP2domain(s)(ApiAP2)
PF3D7_0516900	1	783	0.00127713920817	60SribosomalproteinL8,putative
PF3D7_0517000	1	498	0.00200803212851	60SribosomalproteinL12,putative
PF3D7_0517200	48	1899	0.0252764612954	conservedPlasmodiumprotein,unknownfunction
PF3D7_0517300	2	897	0.00222965440357	pre-mRNA-splicingfactor(SR1)
PF3D7_0517400	34	3426	0.00992410974898	FACTcomplexsubunitSPT16,putative(FACT-L)
PF3D7_0517700	2	2151	0.00092980009298	eukaryotictranslationinitiationfactor,putative
PF3D7_0518100	11	4140	0.00265700483092	RAPprotein,putative
PF3D7_0518500	8	3372	0.00237247924081	ATP-dependentRNAhelicaseDDX23,putative(DDX23)
PF3D7_0518600	1	3831	0.000261028452101	WD-repeatprotein,putative
PF3D7_0518700	5	5685	0.000879507475814	mRNA-bindingproteinPUF1(PUF1)
PF3D7_0518800	2	612	0.00326797385621	secretedookineteprotein,putative(PSOP13)
PF3D7_0519500	9	7467	0.00120530333467	carboncataboliterepressorprotein4,putative(CCR4)
PF3D7_0519600	1	2268	0.000440917107584	zincfingerprotein,putative
PF3D7_0519700	1	579	0.00172711571675	conservedPlasmodiumprotein,unknownfunction
PF3D7_0519800	7	2007	0.00348779272546	conservedprotein,unknownfunction
PF3D7_0520100	1	2121	0.000471475719	proteinphosphatase,putative
PF3D7_0520200	2	2094	0.000955109837631	conservedPlasmodiumprotein,unknownfunction
PF3D7_0520500	2	933	0.0021436227224	phosphomethylpyrimidinekinase,putative
PF3D7_0520700	3	2925	0.00102564102564	conservedPlasmodiumprotein,unknownfunction
PF3D7_0520800	11	6165	0.00178426601784	conservedPlasmodiumprotein,unknownfunction
PF3D7_0520900	3	1440	0.00208333333333	S-adenosyl-L-homocysteinehydrolase(SAHH)
PF3D7_0521000	8	1557	0.00513808606294	conservedPlasmodiumprotein,unknownfunction
PF3D7_0521100	1	4581	0.000218292949138	conservedPlasmodiumprotein,unknownfunction
PF3D7_0521200	1	987	0.00101317122594	conservedPlasmodiumprotein,unknownfunction
PF3D7_0521400	1	1689	0.000592066311427	conservedPlasmodiumprotein,unknownfunction
PF3D7_0521500	2	1464	0.00136612021858	ribosomallargesubunitpseudouridylatesynthase,putative
PF3D7_0521800	2	1908	0.00104821802935	nucleotidebindingprotein,putative
PF3D7_0521900	24	5328	0.0045045045045	conservedPlasmodiumprotein,unknownfunction
PF3D7_0522100	3	2292	0.00130890052356	conservedPlasmodiumprotein,unknownfunction
PF3D7_0522300	1	825	0.00121212121212	S-adenosylmethionine-dependentmethyltransferase,putative
PF3D7_0522400	24	27924	0.000859475719811	conservedPlasmodiumprotein,unknownfunction
PF3D7_0522600	2	1452	0.00137741046832	innermembranecomplexprotein
PF3D7_0522700	1	534	0.00187265917603	iron-sulfurassemblyprotein,putative(SufA)
PF3D7_0522900	13	4659	0.00279029834728	zincfingerprotein,putative
PF3D7_0523000	5	4260	0.00117370892019	multidrugresistanceprotein(MDR1)
PF3D7_0523100	2	1605	0.001246105919	mitochondrialprocessingpeptidasealphasubunit,putative
PF3D7_0523400	6	1602	0.00374531835206	DnaJprotein,putative
PF3D7_0523800	2	2055	0.000973236009732	transporter,putative
PF3D7_0524000	7	3372	0.00207591933571	karyopherinbeta(KASbeta)
PF3D7_0524100	6	3732	0.0016077170418	conservedPlasmodiumprotein,unknownfunction
PF3D7_0524300	1	1221	0.000819000819001	conservedPlasmodiumprotein,unknownfunction
PF3D7_0524400	1	1098	0.000910746812386	cytosolicpreribosomalGTP-bindingprotein,putative
PF3D7_0524500	1	372	0.00268817204301	conservedPlasmodiumprotein,unknownfunction
PF3D7_0524600	3	774	0.00387596899225	50SribosomalproteinL12,apicoplast,putative
PF3D7_0524800	2	2103	0.000951022349025	ubiquitinfusiondegradationproteinUFD1,putative
PF3D7_0524900	3	2967	0.0010111223458	tRNA-YWsynthesizingprotein,putative
PF3D7_0525000	7	2115	0.00330969267139	zincfingerprotein,putative
PF3D7_0525100	2	2022	0.000989119683482	acyl-CoAsynthetase(ACS10)
PF3D7_0525200	7	5550	0.00126126126126	conservedPlasmodiumprotein,unknownfunction
PF3D7_0525400	2	1404	0.0014245014245	G-proteincoupledreceptor,putative
PF3D7_0525500	10	5592	0.00178826895565	conservedPlasmodiumprotein,unknownfunction
PF3D7_0525600	2	1056	0.00189393939394	RNAmethyltransferase,putative
PF3D7_0525900	1	861	0.00116144018583	NIMArelatedkinase2(NEK2)
PF3D7_0526000	1	2421	0.000413052457662	RAPprotein,putative
PF3D7_0526100	1	1230	0.000813008130081	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0526200.1	1	1521	0.000657462195924	ADP-ribosylationfactorGTPase-activatingprotein,putative
PF3D7_0526200.2	1	1518	0.000658761528327	ADP-ribosylationfactorGTPase-activatingprotein,putative
PF3D7_0526500	18	4155	0.0043321299639	conservedPlasmodiumprotein,unknownfunction
PF3D7_0526600	23	13575	0.00169429097606	conservedPlasmodiumprotein,unknownfunction
PF3D7_0526700	8	2391	0.00334588038478	conservedPlasmodiumprotein,unknownfunction
PF3D7_0526800	1	1107	0.000903342366757	conservedPlasmodiumprotein,unknownfunction
PF3D7_0527000	8	2889	0.00276912426445	DNAreplicationlicensingfactorMCM3,putative(MCM3)
PF3D7_0527100	1	459	0.00217864923747	ubiquitin-conjugatingenzymeE2N,putative(UBC13)
PF3D7_0527200	1	1818	0.000550055005501	ubiquitincarboxyl-terminalhydrolase,putative
PF3D7_0527400	1	528	0.00189393939394	conservedPlasmodiumprotein,unknownfunction
PF3D7_0527500	9	1377	0.00653594771242	Hsc70-interactingprotein(HIP)
PF3D7_0527600	1	1368	0.000730994152047	conservedPlasmodiumprotein,unknownfunction
PF3D7_0527900	1	1998	0.000500500500501	RNAhelicase1
PF3D7_0528100	4	2790	0.00143369175627	betaadaptinprotein,putative
PF3D7_0528200	1	1554	0.000643500643501	eukaryotictranslationinitiationfactor3,subunit6,putative
PF3D7_0528400	3	1221	0.002457002457	cellcycleregulatorwithzn-fingerdomain,putative
PF3D7_0528700	2	615	0.00325203252033	peptidyl-prolylcis-transisomerase(CYP23)
PF3D7_0528800	1	1614	0.000619578686493	nucleolarpreribosomalGTPase,putative
PF3D7_0528900	1	687	0.00145560407569	conservedPlasmodiumprotein,unknownfunction
PF3D7_0529000	2	2160	0.000925925925926	conservedPlasmodiumprotein,unknownfunction
PF3D7_0529400.1	4	4749	0.000842282585808	conservedPlasmodiumprotein,unknownfunction
PF3D7_0529400.2	4	4509	0.00088711465957	conservedPlasmodiumprotein,unknownfunction
PF3D7_0529800	8	5721	0.00139835693061	conservedPlasmodiumprotein,unknownfunction
PF3D7_0530000	1	294	0.00340136054422	conservedPlasmodiumprotein,unknownfunction
PF3D7_0530300	5	4341	0.00115180833909	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0530400	5	5355	0.00093370681606	conservedPlasmodiumprotein,unknownfunction
PF3D7_0530600	3	1344	0.00223214285714	XAP-5DNAbindingprotein,putative
PF3D7_0530700	3	3252	0.000922509225092	conservedPlasmodiumprotein,unknownfunction
PF3D7_0530800	4	765	0.00522875816993	CPW-WPCfamilyprotein
PF3D7_0530900	9	8028	0.00112107623318	formin1
PF3D7_0531000	1	2130	0.000469483568075	conservedPlasmodiumprotein,unknownfunction
PF3D7_0531100	3	8097	0.000370507595406	conservedPlasmodiumprotein,unknownfunction
PF3D7_0531300	2	888	0.00225225225225	conservedPlasmodiumprotein,unknownfunction
PF3D7_0531400	4	3516	0.00113765642776	conservedPlasmodiumprotein,unknownfunction
PF3D7_0531700	1	359	0.00278551532033	unspecifiedproduct
PF3D7_0532100	20	546	0.03663003663	earlytranscribedmembraneprotein5(ETRAMP5)
PF3D7_0532200	1	681	0.0014684287812	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_0532300	3	1530	0.00196078431373	Plasmodiumexportedprotein(PHISTb),unknownfunction
PF3D7_0532500	1	366	0.00273224043716	Plasmodiumexportedprotein,unknownfunction
PF3D7_0532600	2	486	0.00411522633745	Plasmodiumexportedprotein,unknownfunction
PF3D7_0532700	2	849	0.00235571260306	erythrocytemembraneprotein1(PfEMP1),pseudogene(VAR)
PF3D7_0532900	2	957	0.00208986415883	rifin(RIF)
PF3D7_0533100	8	9495	0.000842548709847	erythrocytemembraneprotein1(PfEMP1),truncated,pseudogene(VAR1CSA)
PF3D7_0600200	9	8640	0.00104166666667	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0600400	5	3978	0.00125691302162	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0600800	2	1068	0.00187265917603	rifin,pseudogene(RIF)
PF3D7_0600900	1	963	0.00103842159917	rifin,pseudogene(RIF)
PF3D7_0601300	2	849	0.00235571260306	RESA-likeprotein
PF3D7_0601400	1	1548	0.000645994832041	erythrocytemembraneprotein1(PfEMP1),pseudogene(VAR)
PF3D7_0601500	5	1404	0.00356125356125	Plasmodiumexportedprotein(PHISTb),unknownfunction
PF3D7_0601600	1	861	0.00116144018583	Tetratricopeptiderepeatprotein,putative
PF3D7_0601900	4	387	0.0103359173127	conservedPlasmodiumprotein,unknownfunction
PF3D7_0602000	3	4314	0.000695410292072	conservedPlasmodiumprotein,unknownfunction
PF3D7_0602100	4	4053	0.000986923266716	ATP-dependentRNAhelicase,putative
PF3D7_0602200	1	759	0.00131752305665	MYNDfingerprotein,putative
PF3D7_0602300	1	945	0.0010582010582	livermerozoiteformationprotein,putative(PALM)
PF3D7_0602400	3	2814	0.00106609808102	elongationfactorG(EF-G)
PF3D7_0602500	2	1140	0.00175438596491	geranylgeranyltransferase,putative
PF3D7_0602600	7	3894	0.00179763739086	conservedPlasmodiumprotein,unknownfunction
PF3D7_0602700	2	1401	0.00142755174875	conservedPlasmodiumprotein,unknownfunction
PF3D7_0602800	2	1941	0.00103039670273	JmjCdomaincontainingprotein(JmjC2)
PF3D7_0602900	1	1413	0.00070771408351	conservedPlasmodiumprotein,unknownfunction
PF3D7_0603000	1	1779	0.000562113546936	conservedPlasmodiumprotein,unknownfunction
PF3D7_0603400	7	3312	0.00211352657005	trophozoiteexportedprotein1(TEX1)
PF3D7_0603500	1	1326	0.000754147812971	cation/Hantiporter(CHA)
PF3D7_0603600	8	7107	0.00112565076685	conservedPlasmodiumprotein,unknownfunction
PF3D7_0603800	14	5481	0.00255427841635	conservedPlasmodiumprotein,unknownfunction
PF3D7_0604000	4	6033	0.000663020056357	conservedPlasmodiumprotein,unknownfunction
PF3D7_0604100	10	5940	0.0016835016835	transcriptionfactorwithAP2domain(s),SPE2-interactingprotein(SIP2)
PF3D7_0604300	7	2322	0.00301464254953	conservedPlasmodiumprotein,unknownfunction
PF3D7_0604500	8	8625	0.000927536231884	conservedPlasmodiumprotein,unknownfunction
PF3D7_0604600	2	5139	0.00038918077447	DNAhelicase,putative
PF3D7_0604700	4	924	0.004329004329	glyoxalaseI(GILP)
PF3D7_0604800	6	4305	0.001393728223	RAPprotein,putative
PF3D7_0605000	1	585	0.0017094017094	50SribosomalproteinL24,putative
PF3D7_0605100	4	2268	0.00176366843034	RNAbindingprotein,putative
PF3D7_0605200	1	630	0.0015873015873	conservedPlasmodiumprotein,unknownfunction
PF3D7_0605400	1	483	0.00207039337474	calcium-bindingprotein,putative
PF3D7_0605500	1	1824	0.000548245614035	cyclindependentkinasebindingprotein,putative
PF3D7_0605600	13	5487	0.00236923637689	nucleosidediphosphatekinase,putative
PF3D7_0605700	1	855	0.00116959064327	conservedPlasmodiumprotein,unknownfunction
PF3D7_0605800	11	6711	0.0016390999851	DNArepair-likeprotein,putative
PF3D7_0605900	1	882	0.00113378684807	longchainpolyunsaturatedfattyacidelongationenzyme,putative
PF3D7_0606000	12	3192	0.00375939849624	conservedPlasmodiumprotein,unknownfunction
PF3D7_0606200	1	468	0.00213675213675	ubiquitinconjugatingenzymeE2,putative
PF3D7_0606400	1	378	0.0026455026455	conservedPlasmodiumprotein,unknownfunction
PF3D7_0606500	2	1992	0.00100401606426	polypyrimidinetractbindingprotein,putative
PF3D7_0606600	14	7245	0.00193236714976	conservedPlasmodiumprotein,unknownfunction
PF3D7_0606700	8	4539	0.00176250275391	coatomeralphasubunit,putative
PF3D7_0606800	1	900	0.00111111111111	probableprotein,unknownfunction
PF3D7_0607000	9	2934	0.00306748466258	translationinitiationfactorIF-2,putative
PF3D7_0607100	1	1419	0.000704721634954	MYNDfingerprotein,putative
PF3D7_0607200	2	1290	0.0015503875969	RINGzincfingerprotein,putative
PF3D7_0607400	1	1902	0.000525762355415	G-proteinassociatedsignaltransductionprotein,putative
PF3D7_0607700	13	8259	0.00157404044073	conservedPlasmodiumprotein,unknownfunction
PF3D7_0607900	7	2592	0.00270061728395	conservedPlasmodiumprotein,unknownfunction
PF3D7_0608000	1	1038	0.000963391136802	conservedprotein,unknownfunction
PF3D7_0608100	13	3969	0.00327538422777	conservedPlasmodiumprotein,unknownfunction
PF3D7_0608300	8	4296	0.00186219739292	conservedPlasmodiumprotein,unknownfunction
PF3D7_0608310	1	1362	0.000734214390602	sortingassemblymachinery50kDasubunit,putative(SAM50)
PF3D7_0608700	2	1632	0.00122549019608	chaperone,putative
PF3D7_0608900	2	2988	0.000669344042838	conservedPlasmodiumprotein,unknownfunction
PF3D7_0609000	80	18234	0.00438740813864	conservedPlasmodiumprotein,unknownfunction
PF3D7_0609100	1	1077	0.000928505106778	Zn2orFe2permease
PF3D7_0609300	11	2964	0.00371120107962	conservedPlasmodiumprotein,unknownfunction
PF3D7_0609600	5	3774	0.00132485426603	probableprotein,unknownfunction
PF3D7_0609700	20	5706	0.00350508236944	conservedPlasmodiumprotein,unknownfunction
PF3D7_0609800	1	855	0.00116959064327	zincfingerprotein,putative
PF3D7_0609900	27	6054	0.00445986124876	conservedPlasmodiumprotein,unknownfunction
PF3D7_0610000	1	942	0.00106157112527	mitochondrialribosomalproteinL19precursor,putative
PF3D7_0610100	4	1335	0.00299625468165	Pre-mRNA-splicingfactorSLU7,putative(SLU7)
PF3D7_0610200	5	2883	0.00173430454388	conservedPlasmodiumprotein,unknownfunction
PF3D7_0610800	3	2019	0.00148588410104	transketolase(TK)
PF3D7_0610900	19	3843	0.00494405412438	trancriptionfactor,putative
PF3D7_0611200	1	837	0.00119474313023	transcriptionfactorwithAP2domain(s),putative(ApiAP2)
PF3D7_0611500	2	1083	0.00184672206833	conservedPlasmodiumprotein,unknownfunction
PF3D7_0611600	4	1953	0.00204813108039	conservedPlasmodiumprotein,unknownfunction
PF3D7_0611800	6	9747	0.000615574022776	conservedPlasmodiumprotein,unknownfunction
PF3D7_0612100	2	1971	0.00101471334348	eukaryotictranslationinitiationfactor3subunitL,putative
PF3D7_0612200	30	5595	0.00536193029491	leucine-richrepeatprotein(LRR6)
PF3D7_0612800	3	1116	0.00268817204301	6-cysteineprotein(P12p)
PF3D7_0613300	8	4269	0.00187397516983	rhoptryprotein(ROP14)
PF3D7_0613500	2	4092	0.000488758553275	adapter-relatedprotein,putative
PF3D7_0613600	5	3105	0.00161030595813	conservedPlasmodiumprotein,unknownfunction
PF3D7_0613800	22	12330	0.00178426601784	transcriptionfactorwithAP2domain(s)(ApiAP2)
PF3D7_0613900	17	6462	0.0026307644692	myosinE,putative(myoE)
PF3D7_0614100	6	2808	0.00213675213675	conservedPlasmodiumprotein,unknownfunction
PF3D7_0614200	17	2733	0.00622027076473	conservedPlasmodiumprotein,unknownfunction
PF3D7_0614300	2	2562	0.000780640124902	organicaniontransporter
PF3D7_0614600	3	1845	0.00162601626016	conservedPlasmodiumprotein,unknownfunction
PF3D7_0614700	2	1815	0.00110192837466	conservedPlasmodiumprotein,unknownfunction
PF3D7_0614900	3	3291	0.000911577028259	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0615000	2	441	0.00453514739229	conservedPlasmodiumprotein,unknownfunction
PF3D7_0615100	1	1299	0.000769822940724	enoyl-acylcarrierreductase(ENR)
PF3D7_0615200	2	1134	0.00176366843034	conservedPlasmodiumprotein,unknownfunction
PF3D7_0615300	3	2625	0.00114285714286	GPI-anchoredwalltransferprotein1,putative(GWT1)
PF3D7_0615400	15	8190	0.0018315018315	ribonuclease,putative
PF3D7_0615500	23	2118	0.0108593012276	cdc2-relatedproteinkinase5(CRK5)
PF3D7_0615600	10	7587	0.00131804402267	conservedPlasmodiumprotein,unknownfunction
PF3D7_0615800	4	3558	0.00112422709387	conservedPlasmodiumprotein,unknownfunction
PF3D7_0615900	4	5421	0.000737871241468	conservedPlasmodiumprotein,unknownfunction
PF3D7_0616000	2	1494	0.00133868808568	pyridoxinekinase(PdxK)
PF3D7_0616400	4	5043	0.000793178663494	conservedPlasmodiumprotein,unknownfunction
PF3D7_0616500	25	4116	0.00607385811467	TRAP-likeprotein(TLP)
PF3D7_0616600	2	1878	0.0010649627263	conservedPlasmodiumprotein,unknownfunction
PF3D7_0616700	1	1551	0.000644745325596	rasGTPAse,putative
PF3D7_0616900	11	3966	0.00277357539082	conservedPlasmodiumprotein,unknownfunction
PF3D7_0617100	14	3711	0.00377256804096	alphaadaptin-likeprotein,putative
PF3D7_0617300	1	420	0.00238095238095	conservedPlasmodiumprotein,unknownfunction
PF3D7_0617400	7	7185	0.000974251913709	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0617600	1	909	0.001100110011	stevor
PF3D7_0617700	2	996	0.00200803212851	rifin(RIF)
PF3D7_0618000	4	2388	0.00167504187605	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0618100	2	2232	0.00089605734767	conservedPlasmodiumprotein,unknownfunction
PF3D7_0618200	4	600	0.00666666666667	conservedPlasmodiumprotein,unknownfunction
PF3D7_0618700	2	855	0.00233918128655	transportproteinparticle(TRAPP)component,putative
PF3D7_0618800	2	3078	0.000649772579597	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619000.1	30	5391	0.00556483027268	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619000.2	30	5394	0.0055617352614	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619200	7	3189	0.0021950454688	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619300	5	10857	0.000460532375426	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619400	9	2487	0.00361881785283	celldivisioncycleprotein48homologue,putative
PF3D7_0619500	8	4179	0.00191433357263	acyl-CoAsynthetase(ACS12)
PF3D7_0619700	1	1902	0.000525762355415	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619800	2	7593	0.000263400500461	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0620000	3	1518	0.00197628458498	conservedPlasmodiumprotein,unknownfunction
PF3D7_0620200	3	972	0.00308641975309	conservedPlasmodiumprotein,unknownfunction
PF3D7_0620300	1	2460	0.000406504065041	conservedPlasmodiumprotein,unknownfunction
PF3D7_0620400	2	1578	0.00126742712294	merozoitesurfaceprotein10(MSP10)
PF3D7_0620500	11	1953	0.00563236047107	cleavagestimulationfactorsubunit1-likeprotein,putative
PF3D7_0620600	2	885	0.00225988700565	conservedPlasmodiumprotein,unknownfunction
PF3D7_0621000	5	2535	0.00197238658777	conservedPlasmodiumprotein,unknownfunction
PF3D7_0621100	5	4065	0.00123001230012	conservedPlasmodiumprotein,unknownfunction
PF3D7_0621300	6	2382	0.00251889168766	mRNAbindingPumilio-homologydomainprotein,putative
PF3D7_0621400	4	1995	0.00200501253133	Pf77protein(ALV7)
PF3D7_0621700	5	4851	0.00103071531643	conservedPlasmodiumprotein,unknownfunction
PF3D7_0621900	1	2331	0.000429000429	conservedPlasmodiumprotein,unknownfunction
PF3D7_0622100	6	4023	0.00149142431022	conservedPlasmodiumprotein,unknownfunction
PF3D7_0622200	1	2583	0.00038714672861	radicalSAMprotein,putative
PF3D7_0622500	2	1305	0.00153256704981	RNAmethyltransferase,putative
PF3D7_0622700	1	1146	0.00087260034904	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0622800	13	4344	0.0029926335175	leucine--tRNAligase,putative
PF3D7_0622900	12	5970	0.00201005025126	transcriptionfactorwithAP2domain(s),putative(ApiAP2)
PF3D7_0623100	2	2361	0.000847098686997	coroninbindingprotein,putative
PF3D7_0623400	1	1284	0.000778816199377	RNA-bindingproteinmei2homologue,putative
PF3D7_0623700	3	3414	0.000878734622144	ATPdependentDEAD-boxhelicase,putative
