ID	Hits	Length	Normalized	Product
PF3D7_0618000	1	2388	0.000418760469012	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0618100	2	2232	0.00089605734767	conservedPlasmodiumprotein,unknownfunction
PF3D7_0618500	1	942	0.00106157112527	malatedehydrogenase(MDH)
PF3D7_0618800	2	3078	0.000649772579597	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619000.1	5	5391	0.000927471712113	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619000.2	5	5394	0.0009269558769	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619200	1	3189	0.000313577924114	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619300	4	10857	0.000368425900341	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619400	1	2487	0.000402090872537	celldivisioncycleprotein48homologue,putative
PF3D7_0619500	4	4179	0.000957166786313	acyl-CoAsynthetase(ACS12)
PF3D7_0619600	2	2616	0.000764525993884	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619700	1	1902	0.000525762355415	conservedPlasmodiumprotein,unknownfunction
PF3D7_0619800	2	7593	0.000263400500461	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0619900	1	702	0.0014245014245	splicingfactor3Asubunit2,putative(SF3A2)
PF3D7_0620400	1	1578	0.00063371356147	merozoitesurfaceprotein10(MSP10)
PF3D7_0620500	1	1953	0.000512032770097	cleavagestimulationfactorsubunit1-likeprotein,putative
PF3D7_0620700	1	1089	0.000918273645546	DnaJprotein,putative
PF3D7_0621000	3	2535	0.00118343195266	conservedPlasmodiumprotein,unknownfunction
PF3D7_0621100	2	4065	0.000492004920049	conservedPlasmodiumprotein,unknownfunction
PF3D7_0621400	1	1995	0.000501253132832	Pf77protein(ALV7)
PF3D7_0621800	1	555	0.0018018018018	nascentpolypeptideassociatedcomplexalphachain,putative
PF3D7_0621900	2	2331	0.000858000858001	conservedPlasmodiumprotein,unknownfunction
PF3D7_0622000	1	639	0.00156494522692	conservedPlasmodiumprotein,unknownfunction
PF3D7_0622200	1	2583	0.00038714672861	radicalSAMprotein,putative
PF3D7_0622700	1	1146	0.00087260034904	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0622800	2	4344	0.000460405156538	leucine--tRNAligase,putative
PF3D7_0623000	1	1584	0.000631313131313	chorismatesynthase(CS)
PF3D7_0623400	1	1284	0.000778816199377	RNA-bindingproteinmei2homologue,putative
PF3D7_0623700	2	3414	0.000585823081429	ATPdependentDEAD-boxhelicase,putative
PF3D7_0624000	1	1482	0.000674763832659	hexokinase(HK)
PF3D7_0624400	1	1824	0.000548245614035	conservedPlasmodiumprotein,unknownfunction
PF3D7_0624600	5	8160	0.000612745098039	SNF2helicase,putative(ISWI)
PF3D7_0624800	1	1875	0.000533333333333	conservedPlasmodiumprotein,unknownfunction
PF3D7_0624900	1	1338	0.000747384155456	conservedPlasmodiumprotein,unknownfunction
PF3D7_0625000.1	1	1320	0.000757575757576	sphingomyelinsynthase1,putative(SMS1)
PF3D7_0625000.2	1	1386	0.000721500721501	sphingomyelinsynthase1,putative(SMS1)
PF3D7_0625200	1	1158	0.000863557858377	conservedPlasmodiumprotein,unknownfunction
PF3D7_0625300	3	4335	0.000692041522491	DNApolymerase1,putative
PF3D7_0625400	1	1239	0.000807102502018	conservedPlasmodiumprotein,unknownfunction
PF3D7_0625700	1	297	0.003367003367	conservedPlasmodiumprotein,unknownfunction
PF3D7_0626200	1	1257	0.00079554494829	conservedPlasmodiumprotein,unknownfunction
PF3D7_0626400	1	3480	0.000287356321839	Sec14domaincontainingprotein
PF3D7_0626800	1	1536	0.000651041666667	pyruvatekinase(PyrK)
PF3D7_0627100	2	5139	0.00038918077447	ankyrin-repeatprotein,putative
PF3D7_0627700	1	3444	0.000290360046458	transportin
PF3D7_0627800	1	2994	0.000334001336005	acetyl-CoAsynthetase,putative
PF3D7_0628100	10	30864	0.000324002073613	HECT-domain(ubiquitin-transferase),putative
PF3D7_0628200	3	9219	0.000325414904003	proteinkinasePK4(PK4)
PF3D7_0628600	1	1158	0.000863557858377	conservedPlasmodiumprotein,unknownfunction
PF3D7_0628800	1	2649	0.000377500943752	glutamyl-tRNA(Gln)amidotransferasesubunitB,putative
PF3D7_0628900	1	4329	0.000231000231	RAPprotein,putative
PF3D7_0629100	2	1998	0.001001001001	nicotinatephosphoribosyltransferase,putative
PF3D7_0629300	1	2592	0.000385802469136	phosphatidylcholine-sterolacyltransferaseprecursor,putative(PL)
PF3D7_0629400	6	2343	0.00256081946223	RNAbindingprotein,putative
PF3D7_0629500	1	1821	0.00054914881933	aminoacidtransporter,putative
PF3D7_0629700	8	20262	0.000394827756391	SETdomainprotein,putative(SET1)
PF3D7_0630000	2	843	0.00237247924081	CPW-WPCfamilyprotein
PF3D7_0630100	1	2034	0.000491642084562	conservedPlasmodiumprotein,unknownfunction
PF3D7_0630300	2	8724	0.000229252636405	DNApolymeraseepsilon,catalyticsubunita,putative
PF3D7_0630600	2	2808	0.000712250712251	conservedPlasmodiumprotein,unknownfunction
PF3D7_0630700	2	1974	0.00101317122594	conservedPlasmodiumprotein,unknownfunction
PF3D7_0631000	1	858	0.0011655011655	Tetratricopeptiderepeatprotein,putative
PF3D7_0631300	1	849	0.00117785630153	RESA-likeprotein
PF3D7_0631900	2	912	0.00219298245614	stevor
PF3D7_0632500	2	11865	0.000168563000421	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0700200	1	972	0.00102880658436	rifin(RIF)
PF3D7_0700300	1	951	0.00105152471083	rifin(RIF)
PF3D7_0700400	2	903	0.00221483942414	stevor
PF3D7_0700600	1	870	0.00114942528736	Plasmodiumexportedprotein,unknownfunction,pseudogene
PF3D7_0700900	1	1053	0.000949667616334	RESA-likeprotein,pseudogene
PF3D7_0701000	1	1548	0.000645994832041	erythrocytemembraneprotein1(PfEMP1),pseudogene
PF3D7_0701700	1	849	0.00117785630153	RESA-likeprotein
PF3D7_0701800	2	996	0.00200803212851	rifin(RIF)
PF3D7_0701900	2	2895	0.000690846286701	Plasmodiumexportedprotein,unknownfunction
PF3D7_0702100	1	2016	0.000496031746032	Plasmodiumexportedprotein(PHISTb),unknownfunction,pseudogene
PF3D7_0702800	1	84	0.0119047619048	tRNATyrosine
PF3D7_0703500	1	6900	0.000144927536232	erythrocytemembrane-associatedantigen
PF3D7_0703700	1	750	0.00133333333333	conservedPlasmodiumprotein,unknownfunction
PF3D7_0703800	1	3177	0.000314762354422	conservedPlasmodiumprotein,unknownfunction
PF3D7_0703900	4	13077	0.000305880553644	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0704000	2	9807	0.000203935964107	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0704100	1	10680	9.36329588015e-05	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0704200	1	3582	0.000279173646008	tRNAm5C-methyltransferase,putative
PF3D7_0704500	1	4812	0.000207813798836	serine/threonineproteinkinase,putative
PF3D7_0704600	10	11682	0.00085601780517	ubiquitintransferase,putative
PF3D7_0704800	2	3894	0.000513610683102	conservedPlasmodiumprotein,unknownfunction
PF3D7_0704900	1	1119	0.000893655049151	peptidechainreleasefactor,putative
PF3D7_0705100	1	2970	0.0003367003367	conservedPlasmodiumprotein,unknownfunction
PF3D7_0705200	2	4599	0.000434877147206	conservedPlasmodiumprotein,unknownfunction
PF3D7_0705300	1	2478	0.000403551251009	originrecognitioncomplexsubunit2,putative(ORC2)
PF3D7_0705500	2	8445	0.000236826524571	inositol-phosphatephosphatase,putative
PF3D7_0705800	1	582	0.00171821305842	cysteine-richsecretoryprotein,putative
PF3D7_0706000	1	3690	0.000271002710027	conservedPlasmodiumprotein,unknownfunction
PF3D7_0706100	2	4590	0.000435729847495	conservedPlasmodiumprotein,unknownfunction
PF3D7_0706500	1	5121	0.000195274360476	conservedPlasmodiumprotein,unknownfunction
PF3D7_0706700	1	2622	0.000381388253242	DNAmismatchrepairprotein,putative(MSH2-2)
PF3D7_0707300	1	2586	0.000386697602475	rhoptry-associatedmembraneantigen(RAMA)
PF3D7_0707600	2	735	0.00272108843537	conservedPlasmodiumprotein,unknownfunction
PF3D7_0708000	2	2607	0.000767165324127	cytoskeletonassociatedprotein,putative
PF3D7_0708400	3	2238	0.00134048257373	heatshockprotein90(HSP90)
PF3D7_0708800	3	2622	0.00114416475973	heatshockprotein110(HSP110c)
PF3D7_0709100	2	3747	0.000533760341607	Cg1protein
PF3D7_0709300	6	8190	0.000732600732601	Cg2protein(CG2)
PF3D7_0709400	1	3846	0.000260010400416	Cg7protein
PF3D7_0709500	1	408	0.00245098039216	conservedPlasmodiumprotein,unknownfunction
PF3D7_0709600	1	3471	0.000288101411697	rRNA/tRNAribonucleaseMRP/Psubunit,putative
PF3D7_0709800	1	195	0.00512820512821	conservedPlasmodiumprotein,unknownfunction
PF3D7_0709900	1	6933	0.000144237703736	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0710000	5	9804	0.000509995920033	conservedPlasmodiumprotein,unknownfunction
PF3D7_0710100	2	1380	0.00144927536232	conservedPlasmodiumprotein,unknownfunction
PF3D7_0710200	7	8733	0.000801557311348	conservedPlasmodiumprotein,unknownfunction
PF3D7_0711000	1	3690	0.000271002710027	AAAfamilyATPase,CDC48subfamily(Cdc48)
PF3D7_0711400	1	2187	0.000457247370828	sin3associatedpolypeptidep18-likeprotein
PF3D7_0711900	1	1074	0.000931098696462	rifin,pseudogene(RIF)
PF3D7_0712200	1	1017	0.000983284169125	rifin,pseudogene(RIF)
PF3D7_0712300	3	6804	0.000440917107584	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0712600	3	6648	0.000451263537906	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0712800	1	6720	0.00014880952381	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0713200	1	675	0.00148148148148	RESA-likeprotein
PF3D7_0713600	1	2754	0.000363108206245	mitochondrialribosomalproteinS5precursor,putative
PF3D7_0713900	4	10710	0.000373482726424	conservedPlasmodiumprotein,unknownfunction
PF3D7_0714200	1	4086	0.000244738130201	conservedPlasmodiumprotein,unknownfunction
PF3D7_0714400	1	771	0.00129701686122	calmodulin,putative
PF3D7_0714500	1	1212	0.000825082508251	transcriptionelongationfactors-II,putative
PF3D7_0714600	1	1728	0.000578703703704	conservedPlasmodiumprotein,unknownfunction
PF3D7_0715600	1	2265	0.000441501103753	GTP-bindingtranslationelongationfactortufamilyprotein,putative
PF3D7_0716200	2	2499	0.000800320128051	conservedPlasmodiumprotein,unknownfunction
PF3D7_0716300	2	1569	0.0012746972594	conservedPlasmodiumprotein,unknownfunction
PF3D7_0716400	2	525	0.00380952380952	conservedPlasmodiumprotein,unknownfunction
PF3D7_0716500	1	1341	0.000745712155108	conservedPlasmodiumprotein,unknownfunction
PF3D7_0716600	1	1641	0.000609384521633	cysteinedesulfurase,putative(SufS)
PF3D7_0716700	1	3018	0.000331345261763	conservedPlasmodiumprotein,unknownfunction
PF3D7_0717100	1	2739	0.000365096750639	conservedPlasmodiumprotein,unknownfunction
PF3D7_0717200	1	1296	0.000771604938272	conservedPlasmodiumprotein,unknownfunction
PF3D7_0717300	1	1179	0.000848176420696	transcriptioninitiationfactorIIE,alphasubunit,putative
PF3D7_0717500	1	1587	0.000630119722747	calcium-dependentproteinkinase4(CDPK4)
PF3D7_0717600	4	3162	0.00126502213789	conservedPlasmodiumprotein,unknownfunction
PF3D7_0717700	3	1620	0.00185185185185	serine--tRNAligase,putative
PF3D7_0717800	8	4593	0.00174178097104	conservedPlasmodiumprotein,unknownfunction
PF3D7_0718000	2	17541	0.000114018585029	dyneinheavychain,putative
PF3D7_0718100	3	8088	0.000370919881306	exportedserine/threonineproteinkinase(EST)
PF3D7_0718300	7	7632	0.000917190775681	cysteinerepeatmodularprotein2(CRMP2)
PF3D7_0718600	2	3345	0.000597907324365	conservedPlasmodiumprotein,unknownfunction
PF3D7_0718700	2	1374	0.00145560407569	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0719100	1	540	0.00185185185185	conservedPlasmodiumprotein,unknownfunction
PF3D7_0719200	1	933	0.0010718113612	NIMArelatedkinase4(NEK4)
PF3D7_0719300	4	3099	0.00129073894805	actin-relatedprotein,putative(ARP6)
PF3D7_0719400	1	5196	0.000192455735181	conservedPlasmodiumprotein,unknownfunction
PF3D7_0719500	1	1416	0.000706214689266	conservedmembraneprotein,unknownfunction
PF3D7_0719700	2	414	0.0048309178744	40SribosomalproteinS10,putative
PF3D7_0719800	1	1362	0.000734214390602	conservedPlasmodiumprotein,unknownfunction
PF3D7_0719900	2	10206	0.000195963158926	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0720400	1	1929	0.000518403317781	ferrodoxinreductase-likeprotein
PF3D7_0720700	3	6501	0.000461467466544	phosphoinositide-bindingprotein,putative
PF3D7_0720800	1	597	0.00167504187605	Ham1-likeprotein,putative
PF3D7_0721000	1	10380	9.63391136802e-05	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0721100	1	735	0.00136054421769	conservedPlasmodiumprotein,unknownfunction
PF3D7_0721200	1	2859	0.000349772647779	conservedPlasmodiumprotein,unknownfunction
PF3D7_0721500	1	2340	0.00042735042735	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0721800	1	321	0.00311526479751	conservedPlasmodiumprotein,unknownfunction
PF3D7_0722100	1	1212	0.000825082508251	PelOtaproteinhomologue,putative
PF3D7_0722200	2	2250	0.000888888888889	rhoptry-associatedleucinezipper-likeprotein1(RALP1)
PF3D7_0722300	1	3666	0.000272776868522	ubiquitincarboxyl-terminalhydrolase,putative
PF3D7_0722400	2	1182	0.00169204737733	GTPbindingprotein,putative
PF3D7_0722600	2	1809	0.00110558319514	nucleolarrRNAprocessingprotein,putative
PF3D7_0722900	2	939	0.00212992545261	conservedPlasmodiumprotein,unknownfunction
PF3D7_0723300	2	2643	0.000756715853197	conservedPlasmodiumprotein,unknownfunction
PF3D7_0723700	1	3099	0.000322684737012	metallo-hydrolase/oxidoreductase,putative
PF3D7_0723800	2	6573	0.000304275064658	conservedPlasmodiumprotein,unknownfunction
PF3D7_0724000	1	5811	0.00017208742041	RabGTPaseactivatorandproteinkinase,putative
PF3D7_0724100	2	3012	0.00066401062417	conservedPlasmodiumprotein,unknownfunction
PF3D7_0724200	1	1284	0.000778816199377	immunoglobulin-bindingprotein1-related,putative
PF3D7_0724500	1	915	0.00109289617486	conservedPlasmodiumprotein,unknownfunction
PF3D7_0724600	2	6126	0.000326477309827	proteinkinase,putative
PF3D7_0724700	2	10470	0.000191021967526	conservedPlasmodiumprotein,unknownfunction
PF3D7_0724800	1	1278	0.000782472613459	kelchprotein,putative
PF3D7_0724900	2	5694	0.000351246926589	kinesin-likeprotein,putative
PF3D7_0725100	3	4731	0.000634115409004	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0725300	1	2382	0.000419815281276	conservedPlasmodiumprotein,unknownfunction
PF3D7_0725600	1	2087	0.000479156684236	18SribosomalRNA
PF3D7_0726200	1	2538	0.000394011032309	serine/threonineproteinkinase,FIKKfamily(FIKK7.1)
PF3D7_0726400	5	14835	0.000337040781935	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0726500	4	9552	0.000418760469012	ubiquitincarboxyl-terminalhydrolase,putative
PF3D7_0727300	1	2121	0.000471475719	DNA(cytosine-5)-methyltransferase,putative(DNMT2)
PF3D7_0727400	3	771	0.00389105058366	proteasomesubunitalphatype5,putative
PF3D7_0727600	2	3090	0.000647249190939	conservedPlasmodiumprotein,unknownfunction
PF3D7_0727700	2	2871	0.000696621386277	conservedPlasmodiumprotein,unknownfunction
PF3D7_0727800	3	5757	0.000521104742053	cationtransportingATPase,putative
PF3D7_0728100	5	16686	0.000299652403212	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0728400.1	1	381	0.00262467191601	conservedPlasmodiumprotein,unknownfunction
PF3D7_0728400.2	1	381	0.00262467191601	conservedPlasmodiumprotein,unknownfunction
PF3D7_0728600	3	6489	0.00046232085067	zincfinger,C3HC4type,putative
PF3D7_0728700	2	2163	0.000924641701341	alpha/betahydrolase,putative
PF3D7_0728800	1	1401	0.000713775874375	conservedPlasmodiumprotein,unknownfunction
PF3D7_0729100	3	7743	0.000387446726075	conservedPlasmodiumprotein,unknownfunction
PF3D7_0729500	1	2283	0.000438020148927	mRNA(N6-adenosine)-methyltransferase,putative
PF3D7_0729900	11	15198	0.000723779444664	dyneinheavychain,putative
PF3D7_0730200	2	2577	0.000776096235933	adapter-relatedprotein,putative
PF3D7_0730300	1	3996	0.00025025025025	transcriptionfactorwithAP2domain(s)(AP2-L)
PF3D7_0730400	1	477	0.0020964360587	conservedPlasmodiumprotein,unknownfunction
PF3D7_0730500	3	8322	0.000360490266763	conservedPlasmodiumprotein,unknownfunction
PF3D7_0731500	1	4509	0.000221778664892	erythrocytebindingantigen-175(EBA175)
PF3D7_0732000	2	891	0.00224466891134	stevor
PF3D7_0732400	1	1149	0.000870322019147	rifin(RIF)
PF3D7_0732700	1	1080	0.000925925925926	rifin(RIF)
PF3D7_0732800	1	1329	0.000752445447705	erythrocytemembraneprotein1(PfEMP1),exon2
PF3D7_0733000	1	7788	0.000128402670776	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0800200	2	8577	0.000233181765186	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0800300	1	8943	0.000111819300011	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0800500	1	1128	0.000886524822695	rifin(RIF)
PF3D7_0800700	2	5778	0.000346140533056	surface-associatedinterspersedprotein8.3(SURFIN8.3)(SURF8.3)
PF3D7_0801000	2	3660	0.000546448087432	Plasmodiumexportedprotein(PHISTc),unknownfunction
PF3D7_0801100	1	6175	0.000161943319838	28SribosomalRNA
PF3D7_0801500	1	1650	0.000606060606061	conservedPlasmodiumprotein,unknownfunction
PF3D7_0801900	1	13989	7.14847380084e-05	conservedPlasmodiumprotein,unknownfunction
PF3D7_0802000	3	4194	0.00071530758226	glutamatedehydrogenase,putative(GDH3)
PF3D7_0802100	4	7734	0.00051719679338	transcriptionfactorwithAP2domain(s)(ApiAP2)
PF3D7_0802500	1	4260	0.000234741784038	inositolphosphatase,putative
PF3D7_0802600	1	6840	0.000146198830409	adenylylcyclasebeta(ACbeta)
PF3D7_0802900	1	408	0.00245098039216	conservedPlasmodiumprotein,unknownfunction
PF3D7_0803100	1	3738	0.000267522739433	conservedPlasmodiumprotein,unknownfunction
PF3D7_0803400	1	3720	0.000268817204301	DNArepairproteinRAD54,putative
PF3D7_0803500	1	4404	0.000227066303361	AAAfamilyATPase,putative
PF3D7_0803600	1	4800	0.000208333333333	conservedPlasmodiumprotein,unknownfunction
PF3D7_0803800	1	798	0.00125313283208	20Sproteasomebetasubunit
PF3D7_0804300	3	2673	0.00112233445567	conservedPlasmodiumprotein,unknownfunction
PF3D7_0804500	5	18105	0.00027616680475	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0804700	1	5997	0.000166750041688	conservedPlasmodiumprotein,unknownfunction
PF3D7_0805100	1	1662	0.000601684717208	conservedPlasmodiumprotein,unknownfunction
PF3D7_0805300	3	3759	0.000798084596967	conservedPlasmodiumprotein,unknownfunction
PF3D7_0805600	1	927	0.00107874865156	PAP2-likeprotein,putative
PF3D7_0805700	1	4374	0.000228623685414	serine/threonineproteinkinase,FIKKfamily(FIKK8)
PF3D7_0806000	1	3639	0.000274800769442	AAAfamilyATPase,putative
PF3D7_0806100	2	2028	0.000986193293886	conservedPlasmodiumprotein,unknownfunction
PF3D7_0806200	2	3057	0.000654236179261	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0806300	1	5115	0.00019550342131	ferlinlikeprotein,putative
PF3D7_0806700	2	7719	0.000259100919808	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0806800	1	3162	0.000316255534472	vacuolarprotontranslocatingATPasesubunitA,putative
PF3D7_0806900	2	1140	0.00175438596491	conservedPlasmodiumprotein,unknownfunction
PF3D7_0807100	1	3966	0.000252143217347	RNAhelicase,putative
PF3D7_0807600	1	4005	0.000249687890137	conservedPlasmodiumprotein,unknownfunction
PF3D7_0807700	2	2613	0.000765403750478	serineprotease,putative
PF3D7_0807900	1	1122	0.000891265597148	tyrosine--tRNAligase(TyrRS)
PF3D7_0808000	2	4089	0.000489117143556	conservedPlasmodiumprotein,unknownfunction
PF3D7_0808100	2	4830	0.000414078674948	conservedPlasmodiumprotein,unknownfunction
PF3D7_0808200	1	1722	0.000580720092915	plasmepsinX
PF3D7_0808300	1	717	0.00139470013947	ubiquitinregulatoryprotein,putative
PF3D7_0808600	1	6798	0.00014710208885	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0808700	4	6696	0.000597371565114	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0809100	1	6330	0.000157977883096	erythrocytemembraneprotein1,PfEMP1(VAR)
PF3D7_0809200	1	3951	0.000253100480891	asparagine-richantigenPfa55-14(pfa55-14)
PF3D7_0809300	1	1033	0.000968054211036	unspecifiedproduct
PF3D7_0809600	4	17403	0.000229845428949	peptidasefamilyC50,putative
PF3D7_0809700	2	1563	0.00127959053103	RuvB-likeprotein1(RUVB1)
PF3D7_0809800	2	3894	0.000513610683102	conservedPlasmodiumprotein,unknownfunction
PF3D7_0810200	1	2823	0.00035423308537	ABC1family,putative(ABCK1)
PF3D7_0810300	1	1653	0.000604960677556	proteinphosphatase,putative
PF3D7_0810400	2	1812	0.00110375275938	aquaporin,putative(AQP2)
PF3D7_0810500	1	912	0.00109649122807	proteinphosphatase,putative
PF3D7_0810800	2	2121	0.000942951438001	dihydropteroatesynthetase(DHPS)
PF3D7_0810900.1	1	1038	0.000963391136802	conservedPlasmodiumprotein,unknownfunction
PF3D7_0811600	2	3633	0.000550509221029	conservedPlasmodiumprotein,unknownfunction
PF3D7_0811800	1	1764	0.000566893424036	conservedPlasmodiumprotein,unknownfunction
PF3D7_0811900	2	3531	0.000566411781365	RNAbindingprotein,putative
PF3D7_0812000	1	1440	0.000694444444444	conservedPlasmodiumprotein,unknownfunction
PF3D7_0812100	3	7956	0.000377073906486	conservedPlasmodiumprotein,unknownfunction
PF3D7_0812300	1	1386	0.000721500721501	conservedPlasmodiumprotein,unknownfunction
PF3D7_0812400	3	1638	0.0018315018315	karyopherinalpha(KARalpha)
PF3D7_0812500	1	2877	0.00034758428919	RNAbindingprotein,putative
PF3D7_0812700	1	708	0.00141242937853	RNA-bindingprotein(U1snRNP-like),putative
PF3D7_0812800	1	219	0.00456621004566	conservedPlasmodiumprotein,unknownfunction
PF3D7_0812900	1	4704	0.000212585034014	probableprotein,unknownfunction
PF3D7_0813000	1	1800	0.000555555555556	conservedPlasmodiumprotein,unknownfunction
PF3D7_0813100	1	1989	0.000502765208648	conservedPlasmodiumprotein,unknownfunction
PF3D7_0813200	2	942	0.00212314225053	CSdomainprotein,putative
PF3D7_0813300	1	948	0.00105485232068	conservedPlasmodiumprotein,unknownfunction
PF3D7_0813600	1	807	0.00123915737299	translationinitiationfactorSUI1,putative
PF3D7_0813700	2	4260	0.000469483568075	ABCtransporter,putative
PF3D7_0813900	1	435	0.00229885057471	40SribosomalproteinS16,putative
PF3D7_0814100	1	447	0.00223713646532	conservedPlasmodiumprotein,unknownfunction
PF3D7_0814300	2	3603	0.000555092978074	ATPase,putative
PF3D7_0814400	1	2040	0.000490196078431	phospholipaseDDHD1,putative
PF3D7_0814500	1	2277	0.000439174352218	conservedPlasmodiumprotein,unknownfunction
PF3D7_0814600	1	1182	0.000846023688663	conservedPlasmodiumprotein,unknownfunction
PF3D7_0815000	1	1056	0.00094696969697	selenoprotein(Sel3)
PF3D7_0815100	2	2928	0.00068306010929	RAPprotein,putative
PF3D7_0815200	2	2634	0.000759301442673	importinbeta,putative
PF3D7_0815300	1	3549	0.000281769512539	FAD-dependentmonooxygenase,putative
PF3D7_0815700	1	1122	0.000891265597148	ubiquitin(Ub)
PF3D7_0815800	2	5502	0.000363504180298	vacuolarsortingproteinVPS9,putative
PF3D7_0815900	1	2001	0.000499750124938	lipoamidedehydrogenase(aLipDH)
PF3D7_0816300	2	3000	0.000666666666667	conservedPlasmodiumprotein,unknownfunction
PF3D7_0816800	1	1044	0.00095785440613	meioticrecombinationproteinDMC1,putative(DMC1)
PF3D7_0817100	1	2493	0.000401123144805	GTPase,putative
PF3D7_0817200	1	2391	0.000418235048097	conservedPlasmodiumprotein,unknownfunction
PF3D7_0817300	2	6708	0.000298151460942	asparagine-richantigen
PF3D7_0817700	2	3471	0.000576202823394	rhoptryneckprotein5(RON5)
PF3D7_0818200	2	789	0.00253485424588	14-3-3protein(14-3-3I)
PF3D7_0818400	1	597	0.00167504187605	nucleolarpreribosomalassemblyprotein,putative(UTP24)
PF3D7_0818800	1	1089	0.000918273645546	U3smallnucleolarribonucleoproteinprotein,putative
PF3D7_0818900	2	2034	0.000983284169125	heatshockprotein70(HSP70)
PF3D7_0819000	2	3942	0.00050735667174	conservedPlasmodiumprotein,unknownfunction
PF3D7_0819200	2	2031	0.000984736582964	perforinlikeprotein5(PPLP5)
PF3D7_0820000	1	6249	0.000160025604097	Snf2-relatedCBPactivator,putative(SRCAP)
PF3D7_0820200	1	1986	0.000503524672709	phosphatidylglycerophosphatesynthase(PGPS)
PF3D7_0820300	1	1842	0.000542888165038	conservedPlasmodiumprotein,unknownfunction
PF3D7_0820400	3	1500	0.002	conservedPlasmodiumprotein,unknownfunction
PF3D7_0820500	1	2559	0.000390777647519	C-13antigen
PF3D7_0820700	1	3117	0.000320821302534	2-oxoglutaratedehydrogenaseE1component
PF3D7_0820800	1	2451	0.000407996736026	conservedPlasmodiumprotein,unknownfunction
PF3D7_0820900	1	4731	0.000211371803001	conservedPlasmodiumprotein,unknownfunction
PF3D7_0821600	3	2025	0.00148148148148	clp1-relatedprotein,putative
PF3D7_0821700	1	420	0.00238095238095	60SribosomalproteinL22,putative
PF3D7_0822200	1	4533	0.00022060445621	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0822800	1	975	0.00102564102564	U5snrnp-specificprotein,putative
PF3D7_0822900	2	3531	0.000566411781365	conservedPlasmodiumprotein,unknownfunction
PF3D7_0823000	2	3999	0.000500125031258	proteinkinase,putative
PF3D7_0823300	3	4398	0.000682128240109	histoneacetyltransferaseGCN5(GCN5)
PF3D7_0823500	2	1509	0.00132538104705	membraneskeletalproteinIMC1-related
PF3D7_0823600	1	1305	0.000766283524904	lipoate-proteinligase(LipB)
PF3D7_0823800	1	1968	0.000508130081301	DnaJprotein,putative
PF3D7_0824200	3	3375	0.000888888888889	conservedPlasmodiumprotein,unknownfunction
PF3D7_0824300	2	2322	0.000861326442722	GTPbindingprotein,putative
PF3D7_0824400	1	1758	0.000568828213879	nucleosidetransporter2(NT2)
PF3D7_0824500	1	1122	0.000891265597148	conservedPlasmodiumprotein,unknownfunction
PF3D7_0824800	2	3831	0.000522056904203	conservedPlasmodiummembraneprotein,unknownfunction
PF3D7_0825000	3	4995	0.000600600600601	conservedPlasmodiumprotein,unknownfunction
PF3D7_0825100	1	561	0.0017825311943	conservedPlasmodiumprotein,unknownfunction
PF3D7_0825200	2	498	0.00401606425703	translationinitiationfactorIF-3,putative
PF3D7_0825500	2	1893	0.00105652403592	conservedprotein,unknownfunction
PF3D7_0825700	1	918	0.00108932461874	conservedPlasmodiumprotein,unknownfunction
PF3D7_0825900	1	1914	0.000522466039707	conservedPlasmodiumprotein,unknownfunction
PF3D7_0826000	2	3519	0.000568343279341	conservedPlasmodiumprotein,unknownfunction
PF3D7_0826100	15	25776	0.000581936685289	E3ubiquitin-proteinligase,putative
